article_index,article_title,article_date,sentence,category
859,The Evening: A blast killed hundreds at a Gaza hospital,10/17/2023,"
A  deadly  blast  at  a  Gaza  hospitalJim  Jordan  loses  a  first  vote  to  be  speakerPlus,  a  new  look  for  Barnes  &  Noble



A  blast  killed  hundreds  at  a  hospital  in  Gaza

An  explosion  killed  hundreds  of  people  today  at  a  hospital  in  Gaza  that  was  packed  with  civilians  sheltering  there,  Palestinian  officials  said. ",palestine
859,The Evening: A blast killed hundreds at a Gaza hospital,10/17/2023,"
A  deadly  blast  at  a  Gaza  hospitalJim  Jordan  loses  a  first  vote  to  be  speakerPlus,  a  new  look  for  Barnes  &  Noble



A  blast  killed  hundreds  at  a  hospital  in  Gaza

An  explosion  killed  hundreds  of  people  today  at  a  hospital  in  Gaza  that  was  packed  with  civilians  sheltering  there,  Palestinian  officials  said. ",palestine
860,"Israel and Egypt agree on safe passage for Americans from Gaza, a U.S. official says.",10/14/2023,"
Palestinian  officials  say  about  2,215  people  have  been  killed  in  Gaza  in  the  past  week  and  that  more  than  8,714  have  been  injured.
",palestine
860,"Israel and Egypt agree on safe passage for Americans from Gaza, a U.S. official says.",10/14/2023,"
Israel  has  said  it  plans  to  destroy  Hamas  after  it  staged  the  devastating  attack  a  week  ago  on  southern  Israel  that  killed  more  than  1,300  people,  mostly  civilians.
",israel
862,Gaza’s largest hospital says it is running out of the fuel it needs to operate.,10/11/2023,"
More  than  1,000  Palestinians  have  been  killed  and  more  than  5,000  wounded  in  Gaza  since  the  start  of  the  assaults  on  Saturday,  according  to  the  Health  Ministry,  which  said  that  60  percent  of  the  wounded  were  women  and  children.
",palestine
864,"Across the Mideast, a Surge of Support for Palestinians as War Erupts in Gaza",10/9/2023," In  some  quarters,  there  were  celebrations  —  even  as  hundreds  of  Israelis  and  Palestinians  were  killed  and  Prime  Minister  Benjamin  Netanyahu  of  Israel  threatened  a  “long  and  difficult  war”  ahead.
",both
864,"Across the Mideast, a Surge of Support for Palestinians as War Erupts in Gaza",10/9/2023," And  in  Egypt’s  coastal  city  of  Alexandria,  a  policeman  opened  fire  on  Israeli  tourists,  killing  two  Israelis  and  an  Egyptian.
",israel
868,Hamas Posts Hostage Video of Woman Abducted From Israeli Music Festival,10/16/2023,"
The  next  images  are  of  Ms.  Schem,  who  disappeared  from  the  site  of  a  music  festival  where  at  least  260  people  were  killed,  speaking  directly  to  the  camera  in  Hebrew.
",israel
868,Hamas Posts Hostage Video of Woman Abducted From Israeli Music Festival,10/16/2023," Hamas  has  claimed  that  at  least  some  captives  have  been  killed  in  the  strikes,  a  claim  impossible  to  independently  verify.
",israel
870,Pro-Israel rally outside the U.N. building spills into New York City streets.,10/10/2023,"
“What  brings  us  out  here  is  that  our  Jewish  state  of  Israel  is  under  attack  and  innocent  civilians  are  being  slaughtered,”  said  Sam  Genack,  27. ",israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023,"
With  more  than  900  Israelis  reported  killed  and  about  150  taken  hostage,  including  women  and  children,  administration  officials  agreed  that  Mr.  Netanyahu  had  no  choice  but  to  respond  with  overwhelming  force. ",israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023," Any  country  in  the  world  would  retaliate  if  its  territory  were  invaded  by  land,  sea  and  air  and  its  citizens  massacred  at  a  concert  or  dragged  out  of  their  homes  to  be  shot  or  hauled  off  as  captives.
",israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023,"
For  Mr.  Biden  and  the  United  States,  the  fact  that  at  least  11  Americans  were  killed  and  an  unknown  number  possibly  taken  hostage  makes  it  an  American  crisis  as  well. ",israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023, “We  know  Israelis  who  have  been  killed  and  know  Americans  who  have  stayed  in  the  homes  of  Israelis  who  were  taken  hostage. ,israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023, We  are  angered  by  the  innocent  Americans  who  were  killed. ,israel
872,"Washington Rallies Behind Israel, but a Lasting Consensus May Prove Elusive",10/9/2023,"
As  of  Monday,  the  Palestinian  Health  Ministry  in  Gaza  reported  that  687  Palestinians  had  been  killed,  including  140  children. ",palestine
874,"For Israelis, Scale of Tragedy Starts to Set In",10/9/2023," The  gunmen  overran  villages  along  the  border,  killing  soldiers  and  civilians  in  their  path  and  took  dozens  of  others,  including  infants  and  grandmothers,  back  into  Gaza  as  hostages.
",israel
874,"For Israelis, Scale of Tragedy Starts to Set In",10/9/2023,"
As  sirens  wailed  to  warn  of  incoming  rockets  on  Monday  afternoon,  mourners  at  the  funeral  in  Jerusalem  of  Netanel  Young,  a  soldier  who  was  killed  on  Saturday  hit  the  ground  or  ran  for  cover.
",israel
875,A Palestinian photographer put his camera down to try to rescue his relatives.,10/12/2023,"
His  mother,  Hayat  Jadallah,  survived,  but  the  airstrike  killed  nearly  every  other  member  of  his  family.
",palestine
875,A Palestinian photographer put his camera down to try to rescue his relatives.,10/12/2023," Four  of  Ali’s  female  first  cousins  were  also  killed.
",palestine
875,A Palestinian photographer put his camera down to try to rescue his relatives.,10/12/2023,"
On  Thursday,  Gaza’s  Health  Ministry  reported  that  more  than  1,500  Palestinians  had  been  killed  by  Israeli  bombardments  since  Saturday,  including  500  children,  and  that  more  than  6,600  people  had  been  wounded,  including  more  than  1,600  children.
",palestine
875,A Palestinian photographer put his camera down to try to rescue his relatives.,10/12/2023," She  does  not  know  that  her  other  children,  her  husband  and  other  relatives  were  killed. ",palestine
875,A Palestinian photographer put his camera down to try to rescue his relatives.,10/12/2023,"
For  the  third  time  in  less  than  48  hours,  Ali  attended  the  funeral  of  Palestinians  killed  by  Israeli  bombardments  in  Gaza. ",palestine
876,What It Would Mean to Treat Hamas Like ISIS,10/12/2023," As  I  read  reports  of  Hamas  terrorists  murdering  entire  families,  raping  Israeli  women  beside  the  bodies  of  their  dead  friends  and  dragging  Israeli  hostages  into  Gaza,  it  was  apparent  that  Hamas  had  chosen  to  behave  like  ISIS,  and  if  it  behaved  like  ISIS,  then  the  Israel  Defense  Forces  were  justified  in  treating  Hamas  in  Gaza  the  same  way  the  United  States  and  its  allies  treated  ISIS  in  Iraq.
",israel
877,The Morning: A ground invasion in Gaza,10/13/2023,"
Last  weekend’s  attacks  by  Hamas  —  killing  more  than  1,300  people,  mostly  civilians  —  have  changed  this  calculation. ",israel
881,Clashes between Hezbollah and Israel intensify on the Lebanese border.,10/15/2023,"
The  Israeli  emergency  services  said  that  at  least  one  Israeli  civilian  was  killed  and  three  others  wounded  in  the  attack  on  the  border  community  of  Shtula  in  northern  Israel,  and  Hezbollah  said  two  of  its  fighters  had  been  killed.
",israel
881,Clashes between Hezbollah and Israel intensify on the Lebanese border.,10/15/2023,"
The  Israeli  emergency  services  said  that  at  least  one  Israeli  civilian  was  killed  and  three  others  wounded  in  the  attack  on  the  border  community  of  Shtula  in  northern  Israel,  and  Hezbollah  said  two  of  its  fighters  had  been  killed.
",israel
882,"United in Outrage and Grief, Muslims in America Search for Solidarity",10/15/2023," He  said  many  were  concerned  for  their  safety  in  a  city  where  mosques  have  been  attacked  in  recent  years.There  were  few  direct  mentions  of  the  attack  that  Hamas  unleashed  in  Israel  on  Oct.  7,  in  which  at  least  1,300  people  were  killed  and  150  taken  hostage,  provoking  the  latest  military  barrage  from  Israel. ",israel
882,"United in Outrage and Grief, Muslims in America Search for Solidarity",10/15/2023," The  Palestinian  Ministry  of  Health  has  said  that  at  least  1,900  Palestinians  have  been  killed  in  the  current  conflict.",palestine
882,"United in Outrage and Grief, Muslims in America Search for Solidarity",10/15/2023,"""They  are  being  killed  by  the  thousands,""  Dr.  Kholaki  said. ",palestine
882,"United in Outrage and Grief, Muslims in America Search for Solidarity",10/15/2023,"Still,  the  communion  of  prayer  brought  some  solace  for  Palestinian  Muslims  who  say  they  have  been  terrified  about  the  fates  of  relatives  living  --  or  feared  dead  --  in  Gaza.Mohamed  El-Sharkawy,  63,  said  one  of  his  nephews  had  been  killed  on  the  first  day  of  Israel's  airstrikes  and  two  of  his  nieces'  homes  were  destroyed. ",palestine
883,A son of a kibbutz attacked by Hamas returns as witness to devastation and loss.,10/13/2023," Palestinian  gunmen  went  house  by  house,  killing  or  capturing  those  they  found. ",israel
886,What More Must the Children of Gaza Suffer?,10/12/2023," At  least  326  children  in  the  Gaza  Strip  have  been  killed  since  Saturday,  according  to  the  Ministry  of  Health  here. ",palestine
886,What More Must the Children of Gaza Suffer?,10/12/2023," Women  and  children  from  my  extended  family  were  killed  in  an  attack  on  Tuesday,  and  my  cousin  was  killed  on  Wednesday. ",palestine
886,What More Must the Children of Gaza Suffer?,10/12/2023," Women  and  children  from  my  extended  family  were  killed  in  an  attack  on  Tuesday,  and  my  cousin  was  killed  on  Wednesday. ",palestine
886,What More Must the Children of Gaza Suffer?,10/12/2023,"
Over  2,300  Israelis  and  Palestinians  have  been  killed  so  far,  the  majority  of  them  civilians. ",both
889,Thursday Briefing,10/12/2023,"
Toll:  The  Israeli  government  said  1,200  Israelis  had  been  killed,  169  of  them  soldiers,  and  almost  3,000  others  have  been  wounded. ",israel
889,Thursday Briefing,10/12/2023," Israeli  strikes  on  Gaza  have  killed  at  least  1,127  people  and  wounded  more  than  5,300,  according  to  Gazan  health  officials.
",palestine
891,A Shaken Israel Is Forced Back to Its Eternal Dilemma,10/8/2023," Already  more  than  350  Palestinians  have  been  killed.
",palestine
891,A Shaken Israel Is Forced Back to Its Eternal Dilemma,10/8/2023," (Samar  Abu  Elouf/The  New  York  Times)



















Mourners  at  the  funeral  of  Col.  Roi  Levy,  an  Israeli  soldier  killed  when  Palestinian  militants  infiltrated  Israel,  in  the  Mount  Herzl  military  cemetery  in  Jerusalem,  Monday,  Oct.  9,  2023. ",israel
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023," Health  officials  in  Gaza,  home  to  two  million  people,  said  the  Israeli  bombardment  had  killed  more  than  1,500  people  and  injured  over  6,600  others.
",palestine
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023,"
The  retaliatory  strikes  began  after  Hamas  terrorists  broke  through  the  border  fence  with  Israel  on  Saturday  morning  and  attacked  towns,  kibbutzim  and  a  military  base,  killing  more  than  1,200  people,  most  of  them  civilians,  wounding  about  3,000  others  and  kidnapping  about  150  hostages,  the  Israeli  government  said.
",israel
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023," 
Mr.  Netanyahu  has  said  that  Hamas  shot  children  in  the  head,  burned  people  alive,  raped  women  and  decapitated  soldiers.
",israel
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023,"
The  White  House  said  27  U.S.  citizens  were  killed  in  the  Hamas  attack,  and  the  State  Department  said  there  were  500  to  600  Americans  living  or  visiting  in  Gaza  whose  safety  it  was  trying  to  guarantee.
",israel
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023,"
Though  Israeli  forces  retook  all  of  the  area  overrun  by  the  incursion  within  a  few  days,  Hamas  fighters  were  still  trying  to  enter  Israel,  including  by  sea,  Colonel  Hecht  said,  adding  that  two  were  captured  and  five  were  killed  on  Wednesday.
",palestine
892,Humanitarian Crisis in Gaza Worsens as Israel Prepares a Possible Invasion,10/12/2023,"
Several  medical  and  emergency  workers  have  been  killed  in  Israeli  strikes  in  Gaza  since  Saturday,  including  four  Palestinian  Red  Crescent  ambulance  drivers  and  paramedics  who  were  killed  on  Wednesday,  the  group  said.
",palestine
